d_fiscal_year,total,total_constant_2019_dollars
2017-2018,114310.56,117827.83
2018-2019,228366.16,232867.93
2019-2020,164551.99,162866.52
2020-2021,407420.80,388499.28
2021-2022,2017693.49,1882653.22
2022-2023,560692.00,500188.39
