d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5699116.00,5871957.49
2018-2019,5090159.78,5181995.58
2019-2020,5926227.59,5854878.19
2020-2021,5463729.66,5203800.42
2021-2022,6643353.16,6160887.07
2022-2023,7549328.66,6759803.03
