owner_org,d_fiscal_year,total,total_constant_2019_dollars
hc-sc,2017-2018,1505728.64,1551816.77
hc-sc,2018-2019,2026771.20,2065610.51
hc-sc,2019-2020,2149707.00,2131804.46
hc-sc,2020-2021,2275298.73,2166688.05
hc-sc,2021-2022,2085574.22,1938520.72
hc-sc,2022-2023,2019364.34,1806625.83
nrc-cnrc,2017-2018,45990.00,47562.13
phac-aspc,2017-2018,107772.12,111103.47
phac-aspc,2018-2019,107772.12,109837.37
phac-aspc,2019-2020,133066.39,131799.87
phac-aspc,2020-2021,125283.81,119310.37
phac-aspc,2021-2022,125283.81,116479.57
phac-aspc,2022-2023,125283.81,112104.48
