owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,583230.76,600117.78
aafc-aac,2018-2019,808988.91,823776.40
aafc-aac,2019-2020,811205.32,804695.32
aandc-aadnc,2017-2018,76233.77,78570.27
aandc-aadnc,2018-2019,76233.77,77627.24
aandc-aadnc,2019-2020,76442.63,75829.17
aandc-aadnc,2020-2021,76233.77,72679.33
aandc-aadnc,2021-2022,76233.77,71336.59
atssc-scdata,2017-2018,238629.18,245805.44
atssc-scdata,2018-2019,320867.82,326646.84
atssc-scdata,2019-2020,204487.32,202846.29
atssc-scdata,2020-2021,203928.61,194420.33
atssc-scdata,2021-2022,81901.92,77097.51
cbsa-asfc,2017-2018,4888068.78,5037131.28
cbsa-asfc,2018-2019,4705252.88,4792941.82
cbsa-asfc,2019-2020,4650601.12,4614490.48
cbsa-asfc,2020-2021,2377131.35,2267016.87
cbsa-asfc,2021-2022,653257.96,612588.02
cic,2017-2018,6252609.77,6446084.42
cic,2018-2019,3679057.91,3746999.22
cic,2019-2020,2750999.77,2729766.73
cic,2020-2021,2427183.75,2314097.96
cic,2021-2022,2335392.68,2185954.81
cihr-irsc,2017-2018,18485.55,19035.48
cihr-irsc,2018-2019,28135.61,28648.70
cihr-irsc,2019-2020,20998.80,20868.88
cihr-irsc,2020-2021,17283.12,16477.38
cihr-irsc,2021-2022,25494.09,23793.52
cnsc-ccsn,2017-2018,73286.44,75532.61
cnsc-ccsn,2018-2019,34572.22,35204.16
cnsc-ccsn,2019-2020,34666.93,34388.73
cnsc-ccsn,2020-2021,107429.43,102210.80
cnsc-ccsn,2021-2022,208620.01,196838.61
cra-arc,2018-2019,52261.09,52852.44
csc-scc,2017-2018,1634.60,1686.35
csps-efpc,2020-2021,37534.25,35921.06
csps-efpc,2021-2022,12465.75,11877.48
dfatd-maecd,2017-2018,3527607.72,3636681.18
dfatd-maecd,2018-2019,3861296.68,3921621.39
dfatd-maecd,2019-2020,805132.58,799548.09
dfatd-maecd,2020-2021,531898.66,506877.09
dfatd-maecd,2021-2022,699023.63,650028.66
dfo-mpo,2017-2018,12924.38,13333.50
dnd-mdn,2017-2018,381615.37,393049.52
dnd-mdn,2018-2019,307472.71,313093.00
dnd-mdn,2019-2020,308315.10,305840.84
dnd-mdn,2020-2021,307472.71,293136.63
dnd-mdn,2021-2022,192946.55,180551.87
esdc-edsc,2019-2020,149793.58,146225.39
esdc-edsc,2020-2021,18705940.60,17848554.39
esdc-edsc,2021-2022,28170577.81,26246834.83
ic,2019-2020,42021.61,41020.62
ic,2020-2021,3683718.91,3519294.78
ic,2021-2022,8744462.17,8169714.20
infc,2017-2018,3949589.60,4070641.51
infc,2018-2019,3949589.60,4021784.06
infc,2019-2020,3960410.39,3928627.70
infc,2020-2021,2791764.70,2665040.41
jus,2017-2018,3032254.80,3125213.85
jus,2018-2019,2631809.41,2680180.93
jus,2019-2020,2357321.18,2338206.24
jus,2020-2021,2369733.93,2259243.82
jus,2021-2022,373686.21,352728.24
lac-bac,2019-2020,34478.70,33804.21
nrcan-rncan,2019-2020,74814.24,73346.69
nrcan-rncan,2020-2021,89940.65,85303.47
nrcan-rncan,2021-2022,283909.05,268269.00
nserc-crsng,2017-2018,24860.00,25621.94
nserc-crsng,2018-2019,24860.00,25314.42
nserc-crsng,2020-2021,28250.00,26932.83
nserc-crsng,2021-2022,24999.00,23393.09
osfi-bsif,2017-2018,786299.41,810398.89
osfi-bsif,2018-2019,377921.30,384829.32
osfi-bsif,2020-2021,8432.73,7997.95
osfi-bsif,2021-2022,78921.69,73851.84
pc,2017-2018,162566.84,167549.39
pc,2018-2019,162566.84,165538.39
pc,2019-2020,195531.47,193576.18
pc,2020-2021,228015.93,217384.56
pc,2021-2022,228015.93,213368.42
pco-bcp,2017-2018,80260.22,82516.33
pco-bcp,2018-2019,177743.25,180963.99
pco-bcp,2019-2020,182139.40,180677.71
pco-bcp,2020-2021,181641.75,173172.61
pco-bcp,2021-2022,181641.75,169973.27
ppsc-sppc,2018-2019,49031.64,49643.01
ppsc-sppc,2019-2020,100254.64,99450.08
ppsc-sppc,2020-2021,41909.72,39822.76
ps-sp,2018-2019,24860.00,25474.91
pwgsc-tpsgc,2017-2018,11875796.55,12239780.66
pwgsc-tpsgc,2018-2019,12831440.10,13064941.26
pwgsc-tpsgc,2019-2020,13023158.97,12917649.04
pwgsc-tpsgc,2020-2021,13000159.22,12394252.85
pwgsc-tpsgc,2021-2022,12354220.63,11560598.36
rcmp-grc,2017-2018,841959.91,868539.40
rcmp-grc,2018-2019,186459.82,189868.12
rcmp-grc,2019-2020,292392.33,289317.84
rcmp-grc,2020-2021,186459.82,177766.04
rcmp-grc,2021-2022,186459.82,174481.84
ssc-spc,2017-2018,6002362.21,6179279.68
ssc-spc,2018-2019,7092140.16,7221092.80
ssc-spc,2019-2020,8387072.30,8312013.47
ssc-spc,2020-2021,8173506.55,7791696.69
ssc-spc,2021-2022,6650926.13,6216452.79
sshrc-crsh,2017-2018,24860.00,25621.94
sshrc-crsh,2018-2019,24860.00,25314.42
sshrc-crsh,2020-2021,12026.70,11465.95
sshrc-crsh,2021-2022,12026.70,11254.12
tbs-sct,2017-2018,650623.89,670565.01
tbs-sct,2018-2019,32085.56,32904.40
