d_fiscal_year,total,total_constant_2019_dollars
2017-2018,43485759.75,44812756.43
2018-2019,41439507.28,42187261.24
2019-2020,38462238.38,38142189.71
2020-2021,55587596.88,53020766.56
2021-2022,61575183.24,57490987.08
