owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,135361.89,136626.39
dnd-mdn,2018-2019,1335404.42,1352913.05
dnd-mdn,2019-2020,640087.30,640525.85
dnd-mdn,2020-2021,549591.76,519738.11
dnd-mdn,2021-2022,749001.16,706898.29
dnd-mdn,2022-2023,1950172.05,1736192.08
ic,2021-2022,131940.29,122220.04
pc,2019-2020,195141.69,191979.77
pc,2020-2021,229371.08,219357.65
pc,2021-2022,186559.00,169182.16
pc,2022-2023,393367.28,349442.42
pwgsc-tpsgc,2020-2021,112378.13,105891.19
tc,2018-2019,467353.75,473623.40
