d_vendor_name,overall_total
MICHEL HAMEL CONSULTING,388906.5646437995
SYLVAIN BERTHIAUME,322452.5543478261
MATTHEW T MCGARVEY BARRISTER AND SOLICITOR,221435.68438533242
PAUL YELLE,207356.20072767278
MIKE DUNN ENTERPRISES,141363
CLAUDE BERGERON,104479.59999999999
CANADIAN CORPS OF COMMISSIONAIRES,98416.91134168157
SOFTCHOICE,98356.61
ALTIS HUMAN RESOURCES,74917.3
RONALD MOSTREY CONSULTING,68877.43094933144
MICHEL POTHIER,62931.577842565595
OCEANSIDE STRATEGIC SOLUTIONS,53942.840152477766
JACQUES BOIS,51166.4
SAMSON ASSOCIATES,49810.4
BRITESKY TECHNOLOGIES,48588.89183195753
PETER CICALO,46872.4
GARY COUTURE,39862.265406765444
KABOOM COMMUNICATIONS DESIGN,35967.9
KABOOM COMMUNICATION DESIGN,32716.899999999998
MICHAEL NOLAN ASSOCIATES,32544
MIKE DUNN ENTREPRISE,32544
MKD INTERNATIONAL,30736
OCEANSIDE STATEGIC SOLUTIONS,28928
ROBERT CHARTRAND,27753.2
NISHA TECHONOLOGIES,25710.620000000003
GSI INTERNATIONAL CONSULTING GROUP,24992
DENNERY RESOURCES,24973
CONWAY BAXTER WILSON,24945
BBG MANAGEMENT,24332
MAXSYS STAFFING CONSULTING,24315
XEROX,23561.649414019717
CONWAY BAXTER WILSON S R L,22035
PRIORITY MANAGEMENT,21109.960000000003
OCEANSIDE STRATEGIC,18372.01994017946
STENOTRAN SERVICES,17728.31632653061
MISHKUMI TECHNOLOGIES,15804
PURESPIRIT SOLUTIONS,15291.710000000001
TAG HR THE ASSOCIATES GROUP,12611
KNOWLEDGE CIRCLE LEARNING SERVICES,10896
KC TRI STAR,10848
RONALD MOSTREY,10124.799999999997
CHARTERED PROFESSIONAL ACCOUNTANTS OF CANADA,10051
DAVE JEGGO,8262.470198675495
KNOWLEDGE CIRCLE,7696.840909090909
TURTLE ISLAND STAFFING,3592.922681359045
STENOTRAN,1642.3357664233577
RICHARD GROUNDS,197.09302325581396
