d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,47920.71,49244.02
11_defence,2018-2019,12489.09,12770.48
11_defence,2019-2020,718680.31,712018.33
11_defence,2020-2021,32898.39,31395.37
11_defence,2021-2022,2479.90,2362.87
2_professional_services,2019-2020,11745.53,11465.74
3_information_technology,2017-2018,171256.07,176255.31
3_information_technology,2018-2019,40680.00,41349.34
3_information_technology,2019-2020,23052.00,23135.85
3_information_technology,2020-2021,15508.99,14709.37
7_travel,2021-2022,28529.41,25940.96
9_human_capital,2017-2018,485633.65,499550.62
9_human_capital,2018-2019,511201.46,518610.09
9_human_capital,2019-2020,603785.96,594484.10
9_human_capital,2020-2021,382525.06,364390.73
9_human_capital,2021-2022,273286.90,255137.24
