owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,1588888.96
dfo-mpo,2018-2019,1526690.2200000002
dfo-mpo,2019-2020,32334.78696969697
dfo-mpo,2020-2021,194642.5228987241
dnd-mdn,2017-2018,5587968.678700361
dnd-mdn,2018-2019,7286149.039380196
dnd-mdn,2019-2020,240759.08075303616
dnd-mdn,2020-2021,89446.60116640746
pc,2018-2019,972512.5207356038
pc,2019-2020,2752157.0811779792
pc,2020-2021,1938553.1207426668
pwgsc-tpsgc,2017-2018,3921391.0115416297
pwgsc-tpsgc,2018-2019,4192605.5669834963
pwgsc-tpsgc,2019-2020,4798165.655436956
pwgsc-tpsgc,2020-2021,2269131.5152827417
rcmp-grc,2017-2018,246207.81802721086
