d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,11344456.47,11684882.54
1_facilities_and_construction,2018-2019,12698862.71,12966800.02
1_facilities_and_construction,2019-2020,7941172.04,7871982.30
1_facilities_and_construction,2020-2021,4637966.73,4408210.73
1_facilities_and_construction,2021-2022,6947296.83,6446496.61
1_facilities_and_construction,2022-2023,10140790.63,9062013.70
3_information_technology,2022-2023,15848.59,14025.14
5_transportation_and_logistics,2018-2019,1279094.64,1309219.49
6_industrial_products_and_services,2021-2022,587800.79,531362.54
6_industrial_products_and_services,2022-2023,343082.13,306441.32
