owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,1897984.52,1945984.97
dfo-mpo,2018-2019,1031561.12,1044935.63
dfo-mpo,2019-2020,445366.15,443643.68
dfo-mpo,2020-2021,483716.46,473410.11
dfo-mpo,2021-2022,112654.18,1632.44
pc,2017-2018,25654.20,26563.49
pc,2019-2020,248096.74,247264.68
pc,2020-2021,130501.76,131643.35
pwgsc-tpsgc,2017-2018,590898.03,602726.99
pwgsc-tpsgc,2018-2019,1314168.90,1333807.20
pwgsc-tpsgc,2019-2020,1954617.07,1948897.96
pwgsc-tpsgc,2020-2021,1253949.38,1197179.63
pwgsc-tpsgc,2021-2022,1090755.39,713599.27
tc,2017-2018,24990.00,25659.87
tc,2018-2019,13072.50,13242.79
tc,2019-2020,37458.75,37370.56
