d_fiscal_year,total,total_constant_2019_dollars
2017-2018,859303.71,885640.71
2018-2019,880863.28,896884.64
2019-2020,911288.39,903975.21
2020-2021,924159.32,880849.13
2021-2022,882457.41,825769.26
