d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2500021.57,2575438.96
2018-2019,3846654.62,3921720.37
2019-2020,5872352.93,5834931.56
2020-2021,8461793.97,8065149.73
2021-2022,4868764.00,4500595.18
2022-2023,5412005.62,4852322.51
