d_vendor_name,overall_total
IBM CANADA,89077732.9080575
MAXIMUS CANADA,20555009.31806787
COSSETTE COMMUNICATIONS,18884643.75
CORADIX TECHNOLOGY CONSULTING,11034977.25886838
BELL CANADA,10936780.936272169
EXCEL HUMAN RESOURCES,10228175.94282376
MICROSOFT CANADA,7489683.84
SI SYSTEMS,6746808.15
ORACLE CANADA,6212372.666533876
RAYMOND CHABOT GRANT THORNTON,6139336.066255989
ACART COMMUNICATIONS,5137610.115469117
FUJITSU,4218338.006657534
CERIDIAN CANADA,4143927.5074205417
LOWE MARTIN COMPANY,3359914.035984126
ST JOSEPH PRINT GROUP,3069875.300988753
LIKE 10,2953937.7
LUMINA IT,2910867.725007534
EQUASION BUSINESS TECHNOLOGIES,2462148.7078180183
GARTNER,2461962.699147866
PROCOM CONSULTANTS,2395201.309110507
IBISKA TELECOM,2331305.66892546
ORANGUTECH,1861071.4724931507
TERAMACH TECHNOLOGIES,1765914.8615065708
MAKWA RESOURCING,1597832.7765573768
IT NET CONSULTANTS,1574323.94
SAS INSTITUTE,1445027.6400000001
RANDSTAD,1425692.5595598593
VERITAAQ TECHNOLOGY HOUSE,1366403.7340277778
SUPREMEX,1360080.4308014573
LEO PISCES SERVICES GROUP,1325313.4507435735
ARTEMP PERSONNEL SERVICES,1310906.07
DATA COMMUNICATIONS MANAGEMENT,1280523.9543026441
GILMORE REPRODUCTIONS,1231201.5359304145
DONNA CONA,1226911.72
MODIS CANADA,1218408.1965117939
ADRM TECHNOLOGY CONSULTING,1182977.2647056987
PRICEWATERHOUSE COOPERS,1165135.4393959732
PROTAK CONSULTING GROUP,1140455.5109833782
ESRI,1123573.4815125582
MINDWIRE SYSTEMS,1063154.05
MAXSYS STAFFING AND CONSULTING,1048746.2499019608
SOFTCHOICE,1041614.9998338
SUPER CHANNEL INTERNATIONAL,961378.68
DALIAN ENTERPRISES,953002.9467088608
CANON,885789.3018578726
CANADIAN CORPS OF COMMISSIONAIRES,850038.6799999999
ROGERS,755287.3294854015
CANADA POST,753213.5555290548
QUANTUM MANAGEMENT SERVICES,743245.6658623049
DHL EXPRESS CANADA,708293.6263387979
CDW CANADA,660943.5366795007
"NAVPOINT CONSULTING GROUP",626006.0957492931
OPENFRAME TECHNOLOGIES,619074.8671326676
CLOSEREACH,611322.9369525549
FELIX TECHNOLOGY,556484.1891771642
2KEYS,541549.1342371324
CALIAN,516007.8
THE IT BROKER,490309.3367486338
ADVANCED CHIPPEWA TECHNOLOGIES,478452.4034704531
THE AIM GROUP,470737.91560919106
AON REED STENHOUSE,452392.3468177714
TEKSYSTEMS CANADA,444606.43
TUNDRA TECHNICAL SOLUTIONS,429360.5954307841
INSA,420339.4020547945
QMR,417122.59182453837
ENVIRONICS RESEARCH GROUP,413174.424780914
FREEBALANCE,405621.8032929219
MICHAEL WAGER CONSULTING,397062.94
PROMAXIS,342127.8494890511
TRM TECHNOLOGIES,334699.8921861282
TRANSCONTINENTAL PRINTING,279694.535424
MOORE CANADA,241842.6
EPERFORMANCE,229950.00000000003
FAST TRACK STAFFING,224632.41
SIMPLEX GRINNELL,212179.8980263158
BLACKBERRY,197648.30273972603
TEKNION,187703.08
SAP,168794.32701369864
INFO TECH RESEARCH GROUP,164910.21825708062
CONTRACT COMMUNITY,164605.11000000002
WORKDYNAMICS TECHNOLOGIES,156767.3315890411
R E GILMORE INVESTMENTS,153950.41918622848
TOTEM OFFISOURCE,146623.13999999998
GROUPE ONSCOPE,146206.18990384616
QUINTET CONSULTING,136259.75
HEWLETT PACKARD,135037.46583941605
SIERRA SYSTEMS GROUP,124809.95671232877
CARAHSOFT TECHNOLOGY,122521.5
ADVANCED BUSINESS INTERIORS,93160.68000000001
HOOTSUITE MEDIA,92943.14013157769
PLEIAD CANADA,89600
CNW GROUP,88475.07166796143
IPSS,81063.72854217849
EKOS RESEARCH ASSOCIATES,80120.87999999999
ENTRUST,78117.37737704918
MORNEAU SHEPELL,76987.26
GENESIS INTEGRATION,71980.74
POSTMEDIA NETWORK,71923.71167123287
73719 NEWFOUNDLAND LABRADOR,67493.5
PITNEY BOWES,66887.87067157115
GLOBAL UPHOLSTERY,51942.729999999996
DELOITTE AND TOUCHE,50767.21
APPLIED ELECTONICS,50725.82
ECOLE DE LANGUES ABCE,50328.53
PURELOGIC,48188.840000000004
BROOKFIELD ASSET MANAGEMENT,46679.86
TURTLE ISLAND STAFFING,45792.93
MEDIA Q,44869.975
MAPLESOFT CONSULTING,41391
HYPERTEC,40821.880000000005
THE RIGHT DOOR CONSULTING,39999.8
TOYOTA CANADA,38446.52
TRANSPOLAR TECHNOLOGY,37497.07
FAST FORWARD FRENCH,37079.44
PROSCI CANADA,33542.810000000005
SDL INTERNATIONAL CANADA,28414.41443835617
SYSTEMSCOPE,26282.71475
CISTEL TECHNOLOGY,23713.589999999997
"NATTIQ",20296.21
NITAM SOLUTIONS,18252.280000000002
SYNERSOLUTIONS TECHNOLOGIES,18077.87093978102
NOVA NETWORKS,16533.781967213115
IRON MOUNTAIN,14946.750000000002
UNIVERSITY OF OTTAWA,14812
OPROMA,11497.5
ASOKAN BUSINESS INTERIORS,10721.42
SOLOTECH,10304.06
