owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,69893.31,71819.37
dnd-mdn,2019-2020,1270820.60,1241890.42
dnd-mdn,2020-2021,4744221.92,4519317.13
dnd-mdn,2021-2022,1010787.26,957775.73
