owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2019-2020,11518.11,11533.90
dnd-mdn,2020-2021,183614.00,179727.93
dnd-mdn,2021-2022,204338.81,155224.02
phac-aspc,2020-2021,3993774.25,3881153.04
phac-aspc,2021-2022,964482.90,890886.18
