d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1479901.47,1525259.33
2018-2019,1479901.47,1506952.56
2019-2020,1483956.00,1472047.10
2020-2021,1479901.47,1410900.28
2021-2022,340580.07,324507.57
