owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2021-2022,60057.59,54291.10
dnd-mdn,2018-2019,19549.90,19732.53
dnd-mdn,2019-2020,28106.36,27464.83
dnd-mdn,2020-2021,8312.09,7910.86
dnd-mdn,2021-2022,42519.56,39535.66
dnd-mdn,2022-2023,75877.49,67958.83
ic,2017-2018,14651.15,15069.56
nrc-cnrc,2017-2018,64410.00,66419.04
nrc-cnrc,2018-2019,84884.04,86190.35
nrc-cnrc,2019-2020,40505.93,39821.60
nrc-cnrc,2020-2021,60934.61,58006.98
nrc-cnrc,2021-2022,163343.03,152244.67
nrc-cnrc,2022-2023,97699.39,86783.10
pc,2020-2021,5903.02,5597.53
pc,2021-2022,15390.00,14308.48
pc,2022-2023,15390.00,13771.04
pwgsc-tpsgc,2020-2021,30058.36,28564.01
pwgsc-tpsgc,2021-2022,478142.13,434849.09
pwgsc-tpsgc,2022-2023,2122200.03,1896458.34
