d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3669960.29,3786133.01
2018-2019,6602330.05,6690997.38
2019-2020,3004060.17,3014986.68
2020-2021,2099625.21,2016346.03
2021-2022,23466282.88,21526473.46
