d_most_recent_category,d_fiscal_year,total
10_office_management,2017-2018,1704635.7385124883
10_office_management,2018-2019,1453331.6776275905
10_office_management,2019-2020,1340618.232522888
10_office_management,2020-2021,4909294.829297167
2_professional_services,2017-2018,276778.81175602786
2_professional_services,2018-2019,348689.1187620986
2_professional_services,2019-2020,324986.6805121318
