owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2019-2020,13329.31,13132.02
cic,2017-2018,146095.83,150573.56
cic,2018-2019,146095.83,148766.31
cic,2019-2020,145916.50,145185.94
cic,2020-2021,11493.09,10963.45
cic,2021-2022,6442.06,6092.01
cra-arc,2017-2018,52360.11,53973.95
cra-arc,2019-2020,0.00,0.00
cra-arc,2020-2021,0.00,0.00
cra-arc,2021-2022,0.00,0.00
dfatd-maecd,2017-2018,76404.14,78555.91
dfatd-maecd,2018-2019,48314.28,48747.78
dnd-mdn,2017-2018,67447.48,69463.94
dnd-mdn,2018-2019,58193.53,59123.80
dnd-mdn,2019-2020,14250.52,14233.33
dnd-mdn,2020-2021,50045.71,47465.44
dnd-mdn,2021-2022,45007.35,41092.83
ec,2017-2018,65925.25,68071.09
ec,2020-2021,39411.13,37379.16
ec,2021-2022,243814.63,228152.23
elections,2017-2018,489437.55,503910.34
elections,2018-2019,778762.92,792489.39
elections,2019-2020,1061930.59,1053876.27
elections,2020-2021,1029782.98,979947.95
elections,2021-2022,325096.79,306745.79
fin,2017-2018,611074.72,628748.33
fin,2018-2019,499521.03,506819.10
fin,2019-2020,196576.64,197291.64
hc-sc,2017-2018,177286.83,183085.02
hc-sc,2018-2019,19172.71,19524.00
jus,2017-2018,3254.20,3357.22
jus,2021-2022,55632.03,51566.63
oci-bec,2021-2022,26343.69,24782.72
opc-cpvp,2017-2018,17246.25,17774.30
opc-cpvp,2018-2019,17246.25,17558.70
opc-cpvp,2021-2022,28250.00,26435.25
pc,2017-2018,139518.73,143738.51
pc,2018-2019,157940.47,161241.15
pc,2019-2020,118412.16,116640.42
pc,2020-2021,10046.53,9563.23
pc,2021-2022,1180812.45,1095094.10
pch,2017-2018,120823.75,124558.06
pch,2018-2019,76773.77,78177.12
pch,2019-2020,76984.11,76366.31
phac-aspc,2017-2018,14539.71,14940.38
phac-aspc,2019-2020,38205.08,37295.01
phac-aspc,2020-2021,3768515.39,3601191.91
