owner_org,d_fiscal_year,total
cfia-acia,2019-2020,13329.31
cic,2017-2018,146095.83039161007
cic,2018-2019,146095.83039161007
cic,2019-2020,145916.49564572793
cic,2020-2021,11493.092098906973
cra-arc,2017-2018,52360.11
cra-arc,2019-2020,0
cra-arc,2020-2021,0
dfatd-maecd,2017-2018,76404.14
dfatd-maecd,2018-2019,48314.28
dnd-mdn,2017-2018,67447.48000000001
dnd-mdn,2018-2019,58193.53
dnd-mdn,2019-2020,14250.52
dnd-mdn,2020-2021,50045.71
ec,2017-2018,65925.24951686418
ec,2020-2021,39411.1316017316
elections,2017-2018,489437.5483622952
elections,2018-2019,778762.9219383355
elections,2019-2020,1061930.5900869663
elections,2020-2021,1029782.9755965288
fin,2017-2018,611074.71594516
fin,2018-2019,499521.034862069
fin,2019-2020,196576.64100000003
hc-sc,2017-2018,177286.83
hc-sc,2018-2019,19172.71
jus,2017-2018,3254.2041091492783
opc-cpvp,2017-2018,17246.25
opc-cpvp,2018-2019,17246.25
pc,2017-2018,139518.73424874365
pc,2018-2019,157940.46600000001
pc,2019-2020,118412.16399999999
pc,2020-2021,10046.53
pch,2017-2018,120823.74769469378
pch,2018-2019,76773.77319767441
pch,2019-2020,76984.11230232558
phac-aspc,2017-2018,14539.710000000001
phac-aspc,2019-2020,38205.08
phac-aspc,2020-2021,3768515.3899999997
