d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1436308.21,1479976.73
2018-2019,1550377.79,1580385.93
2019-2020,1462217.07,1444274.29
2020-2021,1885063.26,1795254.59
2021-2022,2336385.70,2171082.33
