d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,6722992.28
1_facilities_and_construction,2018-2019,3217385.31
1_facilities_and_construction,2019-2020,489025.26
1_facilities_and_construction,2020-2021,779919.81
6_industrial_products_and_services,2017-2018,126728.56
