d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,2545529.9670362924
11_defence,2018-2019,4766987.372907535
11_defence,2019-2020,2106969.3661490683
11_defence,2020-2021,3866746.256451797
5_transportation_and_logistics,2017-2018,16116215.5442154
5_transportation_and_logistics,2018-2019,12126744.516580759
5_transportation_and_logistics,2019-2020,10903542.795428367
5_transportation_and_logistics,2020-2021,11750531.73875135
6_industrial_products_and_services,2017-2018,58732.8
6_industrial_products_and_services,2018-2019,24870.3
6_industrial_products_and_services,2020-2021,38892.78999999999
