d_fiscal_year,total,total_constant_2019_dollars
2017-2018,18719717.04,19176255.69
2018-2019,16918901.75,17144916.48
2019-2020,13010812.55,12865543.39
2020-2021,15656470.35,14834258.54
2021-2022,5286006.41,4891588.63
