d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2019-2020,24617.989999999998
10_office_management,2017-2018,814630.3746701847
10_office_management,2020-2021,12880.75
11_defence,2017-2018,277937.34
11_defence,2018-2019,1579044.1936
11_defence,2019-2020,852247.7945112637
11_defence,2020-2021,507.8318887362637
2_professional_services,2018-2019,49149.350000000006
3_information_technology,2017-2018,237731.11891590254
3_information_technology,2018-2019,743057.6027215066
3_information_technology,2019-2020,610979.5735759608
3_information_technology,2020-2021,508946.60442999157
6_industrial_products_and_services,2018-2019,279375.2073214286
6_industrial_products_and_services,2019-2020,671161.3826785714
