owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,11353.68,11741.80
atssc-scdata,2018-2019,29582.39,29858.74
atssc-scdata,2019-2020,357204.24,354205.84
atssc-scdata,2020-2021,336076.92,320490.23
atssc-scdata,2021-2022,30286.74,28681.39
csps-efpc,2018-2019,14481.58,14651.11
cta-otc,2018-2019,12427.18,12656.02
dfatd-maecd,2017-2018,34257.97,35332.42
dfatd-maecd,2018-2019,121557.86,123860.12
dfatd-maecd,2019-2020,153264.54,151168.34
dfatd-maecd,2020-2021,37880.82,36441.04
dnd-mdn,2017-2018,1092567.71,1126599.81
dnd-mdn,2018-2019,1588037.26,1612547.88
dnd-mdn,2019-2020,867999.99,852949.89
dnd-mdn,2020-2021,507.83,479.71
hc-sc,2017-2018,146473.53,150656.59
hc-sc,2018-2019,73767.91,75722.15
hc-sc,2019-2020,9666.93,9589.82
hc-sc,2020-2021,136542.47,130032.22
nrc-cnrc,2018-2019,63627.46,64221.84
nrc-cnrc,2019-2020,21465.64,21231.71
pch,2017-2018,34565.57,35552.71
pch,2019-2020,13485.42,13338.46
pwgsc-tpsgc,2017-2018,11080.37,11396.81
pwgsc-tpsgc,2018-2019,661585.44,671852.05
pwgsc-tpsgc,2019-2020,624729.86,616137.11
rcmp-grc,2019-2020,11132.57,10919.78
ssc-spc,2018-2019,22265.14,22473.13
ssc-spc,2019-2020,44530.28,43915.13
ssc-spc,2020-2021,11327.14,10854.07
statcan,2018-2019,23751.38,23973.26
statcan,2019-2020,34807.93,34231.48
tbs-sct,2018-2019,48535.81,49604.69
tbs-sct,2019-2020,20719.34,20783.46
