owner_org,d_fiscal_year,total
aafc-aac,2017-2018,11353.68
atssc-scdata,2018-2019,29582.39375
atssc-scdata,2019-2020,357204.23536167515
atssc-scdata,2020-2021,336076.9244299916
csps-efpc,2018-2019,14481.58
cta-otc,2018-2019,12427.180000000002
dfatd-maecd,2017-2018,34257.96610169491
dfatd-maecd,2018-2019,121557.86
dfatd-maecd,2019-2020,153264.54
dfatd-maecd,2020-2021,37880.82
dnd-mdn,2017-2018,977720.8246701846
dnd-mdn,2018-2019,885634.0336
dnd-mdn,2019-2020,867999.9945112638
dnd-mdn,2020-2021,507.8318887362637
pch,2017-2018,34565.57
pch,2019-2020,13485.42
pwgsc-tpsgc,2017-2018,11080.37281420765
pwgsc-tpsgc,2018-2019,661585.4448643638
pwgsc-tpsgc,2019-2020,624729.8623214286
rcmp-grc,2019-2020,11132.57
ssc-spc,2018-2019,22265.14
ssc-spc,2019-2020,44530.28
ssc-spc,2020-2021,11327.140000000001
tbs-sct,2018-2019,48535.81285714285
tbs-sct,2019-2020,20719.337142857144
