d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2021-2022,242976.76,223477.82
it_consulting_services,2022-2023,668369.74,598060.04
it_devices_equipment,2022-2023,3033227.63,2684240.83
