owner_org,d_fiscal_year,total,total_constant_2019_dollars
cra-arc,2019-2020,0.00,0.00
cra-arc,2020-2021,0.00,0.00
cra-arc,2021-2022,0.00,0.00
csc-scc,2017-2018,152616.04,156596.27
csc-scc,2018-2019,215430.34,218225.58
csc-scc,2019-2020,223847.25,223400.08
csc-scc,2020-2021,246881.90,240420.14
csc-scc,2021-2022,481421.11,370354.30
isc-sac,2017-2018,2240.55,2279.04
isc-sac,2018-2019,30288.91,30675.44
isc-sac,2019-2020,65276.24,65261.88
isc-sac,2020-2021,12375322.72,11855807.02
isc-sac,2021-2022,13899695.84,7930779.21
jus,2017-2018,94879.91,97193.00
jus,2018-2019,159654.31,161649.62
jus,2019-2020,149115.91,148810.48
jus,2020-2021,151056.48,147820.84
jus,2021-2022,111460.80,87050.23
phac-aspc,2019-2020,293180.55,293582.54
phac-aspc,2020-2021,8595132.48,8435358.47
phac-aspc,2021-2022,2170181.53,1991995.06
pwgsc-tpsgc,2021-2022,42146.19,28874.30
statcan,2017-2018,10735.00,10949.90
vac-acc,2017-2018,163364.64,167743.72
