d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2022-2023,44616.06,39906.46
it_devices_equipment,2017-2018,55084.62,56748.47
it_devices_equipment,2022-2023,39168.13,35137.47
it_other,2017-2018,41651.43,43028.86
it_other,2020-2021,21299.08,20069.61
it_other,2021-2022,180868.07,163960.56
it_software_licensing,2017-2018,301117.33,309827.47
it_software_licensing,2018-2019,163119.56,165691.93
it_software_licensing,2019-2020,353547.60,350233.26
it_software_licensing,2020-2021,420230.64,400009.91
it_software_licensing,2021-2022,361565.48,336810.80
it_software_licensing,2022-2023,254512.54,226863.42
