d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1834342.00,1879624.89
2018-2019,1532826.83,1554525.74
2019-2020,1448755.82,1428334.85
2020-2021,738618.69,700230.40
2021-2022,858791.06,788853.61
