owner_org,d_fiscal_year,total
aafc-aac,2017-2018,14172.93257756563
aafc-aac,2019-2020,21020.309999999998
aafc-aac,2020-2021,35171.700000000004
aandc-aadnc,2020-2021,25312.93
cra-arc,2017-2018,11806.374136986302
cra-arc,2018-2019,29455.30191780822
cra-arc,2019-2020,35101.24301624373
cra-arc,2020-2021,39861.04164129052
csc-scc,2019-2020,6286.71808521951
csc-scc,2020-2021,68787.57358601336
dfatd-maecd,2018-2019,5473.502301369862
dfatd-maecd,2019-2020,37146.72917403997
dfatd-maecd,2020-2021,52718.06553828879
dfo-mpo,2017-2018,442825.97441248974
dfo-mpo,2018-2019,280959.7544124897
dfo-mpo,2019-2020,20550.15028759244
dfo-mpo,2020-2021,107725.03
dnd-mdn,2017-2018,628870.8959217613
dnd-mdn,2018-2019,478729.703510739
dnd-mdn,2019-2020,644284.0866793941
ec,2017-2018,21028.93
ec,2018-2019,47464.592000000004
ec,2019-2020,41926.728
ec,2020-2021,14840.969999999998
esdc-edsc,2019-2020,10760.68387978142
esdc-edsc,2020-2021,60846.77612021857
infc,2017-2018,16418.90309589041
infc,2018-2019,181.92690410958903
infc,2019-2020,87.35843835616438
infc,2020-2021,10630.740575342466
jus,2017-2018,622.2863350785341
jus,2018-2019,14715.401731588132
jus,2019-2020,17150.770142342342
jus,2020-2021,31955.86856298357
nrc-cnrc,2017-2018,10999.996493150684
nrc-cnrc,2018-2019,3653.283506849315
nrcan-rncan,2017-2018,15881.25
nrcan-rncan,2018-2019,71317.34
nrcan-rncan,2019-2020,82172.22000000002
nrcan-rncan,2020-2021,13173.54
nserc-crsng,2018-2019,1252.9068493150685
nserc-crsng,2019-2020,12367.02946216034
nserc-crsng,2020-2021,13293.27368852459
pc,2017-2018,52627.67455026455
pc,2018-2019,73909.95365079366
pc,2019-2020,57829.91603626943
pc,2020-2021,26696.639351393274
pwgsc-tpsgc,2018-2019,93019.82968458658
pwgsc-tpsgc,2019-2020,431729.8132154569
pwgsc-tpsgc,2020-2021,138000.42656806143
rcmp-grc,2019-2020,23584.845956284153
rcmp-grc,2020-2021,19297.414043715846
