d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,390300.78,402542.04
1_facilities_and_construction,2020-2021,1076541.95,1033167.71
1_facilities_and_construction,2021-2022,303557.09,280491.98
1_facilities_and_construction,2022-2023,13570.00,12044.31
2_professional_services,2021-2022,112019.99,101264.28
2_professional_services,2022-2023,4088729.53,3658612.33
5_transportation_and_logistics,2017-2018,162858.58,167966.42
5_transportation_and_logistics,2018-2019,1056781.00,1066653.07
5_transportation_and_logistics,2019-2020,394321.27,395541.54
5_transportation_and_logistics,2021-2022,171659.21,161896.07
