d_fiscal_year,total,total_constant_2019_dollars
2017-2018,247023058.28,253333917.33
2018-2019,291744822.10,296117110.14
2019-2020,362677175.12,359027413.12
2020-2021,386138298.96,366974761.85
2021-2022,398191463.80,369157831.64
