owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2021-2022,12165.54,10997.45
dfo-mpo,2022-2023,340124.15,301647.99
pc,2017-2018,73695.24,75799.87
pc,2018-2019,517715.75,526628.30
pc,2019-2020,849483.10,842737.05
pc,2021-2022,882776.85,817312.74
pc,2022-2023,1260522.49,1126538.21
pwgsc-tpsgc,2017-2018,471779.74,486644.11
pwgsc-tpsgc,2018-2019,219959.05,224174.16
pwgsc-tpsgc,2019-2020,220561.68,218802.26
pwgsc-tpsgc,2020-2021,235112.90,224551.57
pwgsc-tpsgc,2021-2022,312399.43,284121.76
pwgsc-tpsgc,2022-2023,1036022.75,927037.50
