d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2021-2022,15808.70,14278.42
it_other,2017-2018,312931.62,320410.29
it_other,2018-2019,411173.31,417684.61
it_other,2019-2020,88812.10,88070.31
it_other,2020-2021,14762.87,13900.98
