d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,31497.920000000002
1_facilities_and_construction,2019-2020,112256.83
11_defence,2017-2018,3280660.890475449
11_defence,2018-2019,6965082.6443980755
11_defence,2019-2020,7498941.609839244
11_defence,2020-2021,7175701.598430992
3_information_technology,2017-2018,312931.62
3_information_technology,2018-2019,411173.311752809
3_information_technology,2019-2020,88812.09824719101
3_information_technology,2020-2021,14762.869999999999
5_transportation_and_logistics,2017-2018,3494453.7397752116
5_transportation_and_logistics,2018-2019,2641035.7103831735
5_transportation_and_logistics,2019-2020,8512097.437889298
5_transportation_and_logistics,2020-2021,5697731.914908175
6_industrial_products_and_services,2017-2018,207580.10603516438
6_industrial_products_and_services,2018-2019,568799.5349635041
6_industrial_products_and_services,2019-2020,182077.444393531
6_industrial_products_and_services,2020-2021,2805528.597071437
9_human_capital,2020-2021,1397.6476964769647
