d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1997884.226293996
1_facilities_and_construction,2018-2019,6179896.123706005
1_facilities_and_construction,2020-2021,24816531.46331237
2_professional_services,2017-2018,3644331.7886639675
5_transportation_and_logistics,2017-2018,2512658.1701612906
