d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1472998.54,1515881.51
2018-2019,661957.26,672984.52
2019-2020,303685.31,298166.90
2020-2021,633264.74,598184.33
2021-2022,817544.52,758261.43
2022-2023,682783.86,607016.36
