d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4088139.48,4191751.34
2018-2019,4137366.38,4184366.91
2019-2020,24149347.59,23879759.56
2020-2021,28332015.89,26932599.12
2021-2022,14442615.52,13409174.18
