d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1526882.47,1566295.26
2018-2019,1047287.01,1064204.67
2019-2020,1726630.93,1709314.12
2020-2021,1395867.53,1324601.69
2021-2022,2775618.66,2274750.08
