d_most_recent_category,d_fiscal_year,total
5_transportation_and_logistics,2017-2018,1526882.4660769675
5_transportation_and_logistics,2018-2019,1047287.0064622173
5_transportation_and_logistics,2019-2020,1726630.9306785804
5_transportation_and_logistics,2020-2021,1395867.5277064452
