d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1437211.28,1472661.06
2018-2019,1505664.11,1526997.78
2019-2020,1413355.36,1399633.22
2020-2021,1196321.60,1134832.38
2021-2022,1040752.45,960759.32
