owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,67568.55
cer-rec,2018-2019,17057.609999999997
dfo-mpo,2017-2018,22995.000000000004
dfo-mpo,2018-2019,36503.23
dfo-mpo,2019-2020,45097.92
dfo-mpo,2020-2021,398144.43
dnd-mdn,2018-2019,35325.81
dnd-mdn,2019-2020,23592.18
ec,2017-2018,814704.9630630631
ec,2018-2019,393145.690447702
ec,2019-2020,820881.8038946403
ec,2020-2021,1099635.5519048497
nrcan-rncan,2017-2018,12383.699999999999
nrcan-rncan,2018-2019,734418.4635054931
nrcan-rncan,2019-2020,895329.910217984
nrcan-rncan,2020-2021,453296.21813826147
pc,2017-2018,617065.87
pc,2018-2019,589175.9263049095
pc,2019-2020,399384.25991731265
pc,2020-2021,370333.84951630735
pwgsc-tpsgc,2017-2018,61893.89
pwgsc-tpsgc,2018-2019,45990
pwgsc-tpsgc,2020-2021,16328.93
rcmp-grc,2017-2018,199856.92681438662
rcmp-grc,2018-2019,221699.82681438662
rcmp-grc,2019-2020,200404.48003853564
rcmp-grc,2020-2021,199856.92681438662
tc,2018-2019,13560
