owner_org,d_fiscal_year,total
pwgsc-tpsgc,2017-2018,5598561.65
pwgsc-tpsgc,2018-2019,990058.86
pwgsc-tpsgc,2019-2020,3310898.76
pwgsc-tpsgc,2020-2021,1867990.58
