d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,281574.92,272704.83
10_office_management,2017-2018,250819.26,258649.63
11_defence,2017-2018,16351986.04,16790309.57
11_defence,2018-2019,20978582.87,21251104.37
11_defence,2019-2020,19261311.25,19222339.00
11_defence,2020-2021,15330372.83,15112229.06
11_defence,2021-2022,6770182.31,5142904.13
6_industrial_products_and_services,2017-2018,8961277.32,9193382.84
6_industrial_products_and_services,2018-2019,15480696.09,15679451.57
6_industrial_products_and_services,2019-2020,19410152.23,19368783.76
6_industrial_products_and_services,2020-2021,15995814.29,15647916.27
6_industrial_products_and_services,2021-2022,8287341.54,6246231.50
9_human_capital,2019-2020,11295.21,11310.70
