owner_org,d_fiscal_year,total
aafc-aac,2018-2019,65679.96830136987
aafc-aac,2019-2020,115877.9653051875
aafc-aac,2020-2021,70861.71204561653
acoa-apeca,2017-2018,31738.114754098362
acoa-apeca,2018-2019,44814.07702672356
acoa-apeca,2019-2020,62817.75357436934
acoa-apeca,2020-2021,72965.42450782245
atssc-scdata,2017-2018,37290
atssc-scdata,2018-2019,38646
atssc-scdata,2019-2020,22748.14910025707
atssc-scdata,2020-2021,20417.85089974293
cas-satj,2018-2019,17597.04109589041
cas-satj,2019-2020,26698.95890410959
cbsa-asfc,2019-2020,78893.54594594594
cbsa-asfc,2020-2021,182467.80834999678
ccohs-cchst,2017-2018,12142.082191780823
ccohs-cchst,2018-2019,8762.917808219177
ccohs-cchst,2020-2021,16049.704918032787
cfia-acia,2017-2018,77202.86885245901
cfia-acia,2018-2019,100011.17486338798
cfia-acia,2019-2020,78790.0218579235
cfia-acia,2020-2021,134445.9080327869
cgc-ccg,2017-2018,115689.34426229508
cgc-ccg,2019-2020,14199.598906107567
cgc-ccg,2020-2021,21241.203281677303
chrc-ccdp,2018-2019,40031.41095890411
chrc-ccdp,2019-2020,16618.63822142376
chrc-ccdp,2020-2021,10230.513661202187
cihr-irsc,2017-2018,82159.07142857143
cihr-irsc,2018-2019,123048.92857142857
cihr-irsc,2019-2020,141.17260273972602
cihr-irsc,2020-2021,51469.88750654989
cnsc-ccsn,2017-2018,47662.83320428827
cnsc-ccsn,2018-2019,38883.512001191186
cnsc-ccsn,2019-2020,10023.254794520548
csa-asc,2018-2019,11499.030612244898
csa-asc,2019-2020,56115.26938775511
csc-scc,2020-2021,78422
csps-efpc,2020-2021,13225.906657534248
dfatd-maecd,2018-2019,49381
dfatd-maecd,2019-2020,1544.4359673024524
dfatd-maecd,2020-2021,17020.08403269755
dfo-mpo,2017-2018,142680
dfo-mpo,2018-2019,172555
dfo-mpo,2019-2020,552245.5
dfo-mpo,2020-2021,441622
dnd-mdn,2019-2020,17176
ec,2018-2019,61224.19
ec,2019-2020,33572.700000000004
elections,2017-2018,72000.27374727669
elections,2018-2019,79238.94450980393
elections,2019-2020,13671
esdc-edsc,2017-2018,63315
esdc-edsc,2018-2019,68670
esdc-edsc,2019-2020,37282.126092521896
esdc-edsc,2020-2021,142632.0301574781
feddevontario,2017-2018,20340
feddevontario,2018-2019,26595.86575342466
feddevontario,2019-2020,82742.41826484018
feddevontario,2020-2021,121352.05496803654
fja-cmf,2020-2021,1396.5561643835617
iaac-aeic,2018-2019,2870.5095890410958
iaac-aeic,2019-2020,17218.759249342744
iaac-aeic,2020-2021,17150.69558080808
ic,2018-2019,563.1475409836066
ic,2019-2020,68882.00862339996
ic,2020-2021,90218.58082191781
infc,2017-2018,32746.82331453129
infc,2018-2019,36580.34599678997
infc,2019-2020,51399.906058004555
infc,2020-2021,51527.99999999999
irb-cisr,2019-2020,34352
irb-cisr,2020-2021,10823.232876712329
jus,2018-2019,29199.2
jus,2019-2020,108365.25846190934
jus,2020-2021,154603.19153809064
lac-bac,2018-2019,36499.99999999999
lac-bac,2019-2020,14913.442622950819
lac-bac,2020-2021,1046.5573770491803
nrc-cnrc,2017-2018,624.7154471544716
nrc-cnrc,2018-2019,119574.99883855981
nrc-cnrc,2019-2020,10428.285714285714
nrc-cnrc,2020-2021,68704
nrcan-rncan,2017-2018,39946.27397260274
nrcan-rncan,2018-2019,62550
nrcan-rncan,2019-2020,55822
nrcan-rncan,2020-2021,55822
oag-bvg,2017-2018,13128.381962864722
oag-bvg,2018-2019,4941.041095890411
oag-bvg,2019-2020,55720.80043416424
oag-bvg,2020-2021,208205.7317576166
ocol-clo,2017-2018,6354.657534246575
ocol-clo,2018-2019,164307.0954069299
ocol-clo,2019-2020,18312.50521906092
ocol-clo,2020-2021,178277.87964798178
oic-ci,2018-2019,17787.681967213113
oic-ci,2019-2020,8676.918032786885
osfi-bsif,2017-2018,7913.095890410959
osfi-bsif,2018-2019,29206.635616438358
osfi-bsif,2019-2020,33062.11002320533
osfi-bsif,2020-2021,46652.402305561794
pc,2017-2018,30000.600000000002
pc,2018-2019,33660.96885245902
pc,2019-2020,36766.86885245902
pc,2020-2021,66275.86229508197
pch,2017-2018,24441.48148148148
pco-bcp,2017-2018,23962.19178082192
pwgsc-tpsgc,2017-2018,116550
pwgsc-tpsgc,2018-2019,27168.75
pwgsc-tpsgc,2019-2020,89945.72864321608
pwgsc-tpsgc,2020-2021,89046.27135678392
rcmp-grc,2019-2020,210074.1
rcmp-grc,2020-2021,669863.9866666666
ssc-spc,2017-2018,38688.987199640695
ssc-spc,2018-2019,56701.419097626385
ssc-spc,2019-2020,69230.21665355259
ssc-spc,2020-2021,111147.34558724456
statcan,2017-2018,123806.96476964769
statcan,2018-2019,96007.97236127152
statcan,2019-2020,19489.081699102855
statcan,2020-2021,44977.991169977926
tbs-sct,2017-2018,57472.54098360656
tbs-sct,2018-2019,171432.3
tbs-sct,2019-2020,78708.81693090308
tbs-sct,2020-2021,61477.5497327595
tc,2019-2020,127235.77000000002
tc,2020-2021,82778.68997668997
