d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5649483.04,5795635.19
2018-2019,6692649.36,6794917.47
2019-2020,7082248.24,7009771.78
2020-2021,6373217.94,6057226.82
2021-2022,7915020.79,5854993.15
