owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,11300.00,10818.71
csa-asc,2020-2021,48581.38,46036.77
csc-scc,2017-2018,51709.80,53028.95
csc-scc,2018-2019,13954.50,14206.22
csc-scc,2019-2020,35642.25,35538.69
csc-scc,2021-2022,39896.33,30199.26
dfo-mpo,2017-2018,63820.26,65502.79
dfo-mpo,2018-2019,151004.12,152900.14
dnd-mdn,2017-2018,24993.00,25606.56
ec,2017-2018,7249.91,7423.89
ec,2018-2019,15941.08,16188.98
ec,2019-2020,22515.15,22188.91
ec,2021-2022,38605.74,21585.59
infc,2019-2020,10316.86,10067.19
infc,2020-2021,58650.19,55750.50
infc,2021-2022,130861.74,102368.51
nrc-cnrc,2017-2018,109511.57,112396.44
nrc-cnrc,2018-2019,146768.90,149566.56
nrc-cnrc,2019-2020,36889.25,37020.41
nrc-cnrc,2021-2022,0.00,0.00
pc,2017-2018,187079.42,191927.26
pc,2018-2019,563299.92,571782.46
pc,2019-2020,222213.48,220753.50
pwgsc-tpsgc,2017-2018,5180765.32,5314821.47
pwgsc-tpsgc,2018-2019,5790344.32,5878783.29
pwgsc-tpsgc,2019-2020,6734585.50,6664504.28
pwgsc-tpsgc,2020-2021,6229069.34,5920402.13
pwgsc-tpsgc,2021-2022,7654795.74,5661052.84
rcmp-grc,2018-2019,11336.54,11489.82
rcmp-grc,2019-2020,20085.75,19698.81
rcmp-grc,2020-2021,25617.03,24218.71
rcmp-grc,2021-2022,50861.24,39786.95
tc,2017-2018,24353.76,24927.83
