d_fiscal_year,total,total_constant_2019_dollars
2017-2018,233261.32,239204.52
2018-2019,314588.01,318777.84
2019-2020,412314.69,405818.42
2020-2021,789842.82,749877.54
2021-2022,1131730.41,1045671.75
