owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,22500.00,22849.14
aafc-aac,2019-2020,11079.00,10901.28
aafc-aac,2020-2021,27520.00,26190.10
aafc-aac,2021-2022,175151.32,163282.78
aandc-aadnc,2020-2021,18637.17,17549.10
aandc-aadnc,2021-2022,52233.03,47907.41
atssc-scdata,2020-2021,29361.61,27898.04
atssc-scdata,2021-2022,11043.89,10442.67
cbsa-asfc,2017-2018,29023.97,29715.68
cbsa-asfc,2018-2019,55726.03,56736.37
cbsa-asfc,2020-2021,18235.49,17295.62
cbsa-asfc,2021-2022,31751.71,29396.37
cfia-acia,2017-2018,10957.28,11238.22
cfia-acia,2018-2019,7447.28,7563.10
cfia-acia,2019-2020,3121.74,3126.10
cic,2018-2019,17055.60,17244.92
cic,2019-2020,9035.40,9067.53
cic,2020-2021,46565.60,44320.92
cic,2021-2022,104572.50,97104.18
cra-arc,2017-2018,6969.50,7150.11
cra-arc,2018-2019,69682.25,70492.15
cra-arc,2019-2020,18809.68,18583.98
cra-arc,2020-2021,6934.21,6545.76
csa-asc,2019-2020,8010.94,7868.69
csa-asc,2020-2021,15978.11,15189.92
csa-asc,2021-2022,17026.18,15793.58
csc-scc,2017-2018,34884.00,35714.45
csc-scc,2018-2019,55034.01,55676.83
csc-scc,2019-2020,10620.00,10499.11
csc-scc,2020-2021,35971.00,33948.86
csc-scc,2021-2022,126075.50,115152.27
csps-efpc,2020-2021,86112.86,81557.71
csps-efpc,2021-2022,15070.02,14249.63
dfatd-maecd,2021-2022,8538.96,7820.05
dfo-mpo,2017-2018,48238.34,49518.25
dfo-mpo,2019-2020,56039.31,54683.13
dfo-mpo,2020-2021,137530.89,131359.41
dfo-mpo,2021-2022,133590.28,122293.34
dnd-mdn,2017-2018,45323.20,46536.12
dnd-mdn,2018-2019,10488.88,10593.30
dnd-mdn,2019-2020,140900.68,138557.41
dnd-mdn,2020-2021,103253.79,97895.24
dnd-mdn,2021-2022,103358.85,96713.46
ec,2018-2019,5143.27,5196.41
ec,2019-2020,17113.06,16968.64
ec,2020-2021,24204.60,22902.44
ec,2021-2022,12072.38,11141.91
esdc-edsc,2017-2018,14002.17,14336.49
esdc-edsc,2019-2020,50163.75,49555.61
esdc-edsc,2021-2022,70403.29,63925.46
fcac-acfc,2019-2020,4803.96,4687.70
fcac-acfc,2020-2021,23570.30,22295.17
fcac-acfc,2021-2022,11366.46,10266.19
feddevontario,2020-2021,14844.06,14067.46
feddevontario,2021-2022,15140.94,14273.28
fintrac-canafe,2018-2019,21778.35,22073.07
fintrac-canafe,2019-2020,7206.65,7232.28
fintrac-canafe,2020-2021,9713.59,9178.51
fintrac-canafe,2021-2022,7686.41,7267.97
hc-sc,2019-2020,11755.75,11471.26
hc-sc,2020-2021,50165.62,47542.51
hc-sc,2021-2022,72939.58,67441.05
ic,2020-2021,33435.96,31700.24
ic,2021-2022,18389.04,17285.76
irb-cisr,2019-2020,14040.00,13901.43
isc-sac,2017-2018,2441.58,2499.13
isc-sac,2018-2019,9901.94,10055.93
isc-sac,2021-2022,30198.18,27962.59
jus,2019-2020,11377.50,11102.16
jus,2021-2022,25272.45,23067.32
nrcan-rncan,2017-2018,41421.28,42496.08
nrcan-rncan,2018-2019,19838.40,20089.54
nrcan-rncan,2019-2020,11466.00,11270.08
pbc-clcc,2019-2020,15682.50,15418.85
pch,2021-2022,51120.50,47435.38
phac-aspc,2021-2022,9600.60,8817.40
pmprb-cepmb,2021-2022,12300.00,11570.67
ps-sp,2018-2019,19992.00,20207.07
pwgsc-tpsgc,2019-2020,23985.00,23466.57
pwgsc-tpsgc,2020-2021,24210.50,22854.23
pwgsc-tpsgc,2021-2022,105361.25,97477.69
rcmp-grc,2020-2021,14644.80,14059.51
ssc-spc,2020-2021,34762.50,32957.92
tc,2020-2021,42280.00,40087.78
tc,2021-2022,15394.00,14200.47
