d_fiscal_year,total,total_constant_2019_dollars
2017-2018,28612385.15,29320674.10
2018-2019,29173469.06,29559767.81
2019-2020,36246942.65,35775079.98
2020-2021,38113284.99,36136894.95
2021-2022,37616558.56,34790314.70
