normalized_vendor_name,original_vendor_name
CDW CANADA,Cdw Canada Inc
CDW CANADA,CDW Canada Inc.
CDW CANADA,CDW CANADA INC
CDW CANADA,CDW Canada INC
CDW CANADA,CDW
CDW CANADA,CDW CANADA CORP.
CDW CANADA,CDW CANADA
CDW CANADA,CDW CANADA INC.
CDW CANADA,CDW Canada Corp.
CDW CANADA,CDW Canada
CDW CANADA,Scalar Decisions Inc
CDW CANADA,"CDW CANADA, INC."
CDW CANADA,Scalar Decisions
CDW CANADA,CDW Canada Corp
CDW CANADA,SCALAR DECISIONS INC
CDW CANADA,CDW CANADA CORP
CDW CANADA,CDW Canada Corporation
CDW CANADA,SCALAR DECISIONS INCORPORATED
CDW CANADA,"Scarlar Decisions, INC"
CDW CANADA,SCALAR DECISION INC.
CDW CANADA,SCALAR DECISIONS INC.
CDW CANADA,CDW CDA INC
CDW CANADA,SCALAR DECISIONS
CDW CANADA,CDW Canada Inc
CDW CANADA,Scalar Decisions Inc.
CDW CANADA,CDW CANADA Corporation
CDW CANADA,CDW Canada CORP
CDW CANADA,Scalar Decision Inc.
CDW CANADA,Scalar Decisive Inc.
CDW CANADA,Cdw Canada Inc.
CDW CANADA,Scalar Decisions Incorporaated
CDW CANADA,CDW Canada (reseller of Microsoft)
CDW CANADA,SSC CDW Canada
CDW CANADA,CDW CANADA CORPORATION
CDW CANADA,SCALAR DECISIIONS INC
CDW CANADA,SCALARDECISIONS INC.
CDW CANADA,CDW canada
CDW CANADA,SCALAR
CDW CANADA,PLURALSIGHT/SCALAR (A CDW COMPANY)
CDW CANADA,CDW Canada inc
CDW CANADA,cdw canada
CDW CANADA,cdw
CDW CANADA,CDW.ca
CDW CANADA,CDW Canada LLC
CDW CANADA,CDW Canada Corportation
CDW CANADA,cdw canada inc
CDW CANADA,CDWG
CDW CANADA,SSC/CDW
CDW CANADA,CDW Canada inc.
CDW CANADA,cdw canada corp
CDW CANADA,Scalar Designs (A CDW Company)
