owner_org,d_fiscal_year,total
aafc-aac,2017-2018,85683.11371794873
aafc-aac,2018-2019,387503.4356110799
aafc-aac,2019-2020,394051.70146546885
aafc-aac,2020-2021,1949407.9042615588
aandc-aadnc,2017-2018,402268.2279235399
aandc-aadnc,2018-2019,223503.13452574526
aandc-aadnc,2019-2020,168013.9427520436
aandc-aadnc,2020-2021,70641.1672479564
acoa-apeca,2017-2018,172523.31
acoa-apeca,2018-2019,172278.63
acoa-apeca,2019-2020,145833.28
atssc-scdata,2017-2018,19265.37
cas-satj,2017-2018,14280.82
cas-satj,2018-2019,11119.2
cas-satj,2019-2020,21144.56
cas-satj,2020-2021,3794.5422950819675
cbsa-asfc,2017-2018,723682.2956313476
cbsa-asfc,2018-2019,67668.5062226496
cbsa-asfc,2019-2020,1869360.6152620215
cbsa-asfc,2020-2021,674390.1724848639
ccohs-cchst,2020-2021,8135.805844748858
ced-dec,2020-2021,389.62719576719576
cer-rec,2017-2018,519.9437704918033
cer-rec,2018-2019,10052.246229508197
cfia-acia,2017-2018,64785.25
cfia-acia,2018-2019,45606.54
cfia-acia,2019-2020,17920.16
cgc-ccg,2018-2019,12375.869999999999
cgc-ccg,2019-2020,489.04109589041093
cgc-ccg,2020-2021,10010.95890410959
cic,2017-2018,459329.9199999999
cic,2019-2020,42950.09950819672
cic,2020-2021,247123.25560581026
cnsc-ccsn,2017-2018,13383.720000000001
cnsc-ccsn,2020-2021,13763.27892857143
cpc-cpp,2017-2018,173635.8
cra-arc,2017-2018,4298312.081070665
cra-arc,2018-2019,10448564.609956488
cra-arc,2019-2020,3993620.328530404
cra-arc,2020-2021,3087102.3621412814
crtc,2020-2021,18507.64
csa-asc,2018-2019,37531.3
csa-asc,2019-2020,1814.3209677419354
csa-asc,2020-2021,213820.14903225808
csc-scc,2017-2018,108233.23
csc-scc,2019-2020,61348.98000000001
csc-scc,2020-2021,1893851.3820737328
csps-efpc,2017-2018,54798.65671087533
csps-efpc,2018-2019,30711.703289124667
csps-efpc,2019-2020,44851.75
csps-efpc,2020-2021,28936.93
cta-otc,2018-2019,27511.73346994535
cta-otc,2019-2020,41931.67653005464
cta-otc,2020-2021,24742.629999999997
dfatd-maecd,2017-2018,275693
dfatd-maecd,2018-2019,452808.9764130435
dfatd-maecd,2019-2020,379943.93272237084
dfatd-maecd,2020-2021,1514912.1737607606
dfo-mpo,2017-2018,4020219.834444444
dfo-mpo,2018-2019,1474665.5955555555
dfo-mpo,2019-2020,761989.5700000001
dfo-mpo,2020-2021,411230.81
dnd-mdn,2017-2018,5107067.884493406
dnd-mdn,2018-2019,2631330.667998307
dnd-mdn,2019-2020,4233256.789558106
dnd-mdn,2020-2021,10228244.623862494
ec,2017-2018,305740.9983213429
ec,2018-2019,2381598.37580188
ec,2019-2020,142791.24587677725
ec,2020-2021,73096.29
elections,2017-2018,359644.8612455913
elections,2018-2019,111977.55670009115
elections,2019-2020,61814.88171835387
elections,2020-2021,127506.23701546439
esdc-edsc,2017-2018,1363890.396136986
esdc-edsc,2018-2019,144247.17595028182
esdc-edsc,2019-2020,664357.9403024452
esdc-edsc,2020-2021,2525391.874876932
