owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,64999.23,63877.84
aafc-aac,2020-2021,299143.27,284979.86
aandc-aadnc,2017-2018,534128.24,550206.11
aandc-aadnc,2018-2019,596539.17,607370.75
aandc-aadnc,2019-2020,358503.83,357891.92
aandc-aadnc,2020-2021,2447.28,2321.11
aandc-aadnc,2021-2022,68719.10,63470.21
atssc-scdata,2017-2018,233820.11,241051.76
atssc-scdata,2018-2019,191455.19,194676.76
atssc-scdata,2019-2020,35121.63,35249.38
atssc-scdata,2020-2021,61140.06,58385.37
atssc-scdata,2021-2022,113190.69,105925.80
cannor,2017-2018,57571.96,59158.48
cannor,2018-2019,204870.54,209042.08
cannor,2019-2020,93788.00,91553.90
cas-satj,2019-2020,129968.83,128251.23
cas-satj,2020-2021,315147.58,300432.58
cas-satj,2021-2022,442770.27,414354.89
casdo-ocena,2019-2020,11784.75,11504.03
casdo-ocena,2020-2021,52770.09,50356.86
casdo-ocena,2021-2022,112373.50,105384.80
cbsa-asfc,2017-2018,66741.05,68758.94
cbsa-asfc,2018-2019,167231.85,170288.68
cbsa-asfc,2019-2020,181313.44,179055.28
cbsa-asfc,2020-2021,170505.95,162347.05
cbsa-asfc,2021-2022,256114.55,239222.97
cfia-acia,2020-2021,28718.60,27418.39
cfia-acia,2021-2022,32253.20,30181.29
cic,2019-2020,4810.89,4766.91
cic,2020-2021,17122.41,16265.54
cic,2021-2022,25425.00,24225.16
cnsc-ccsn,2017-2018,17003.39,17541.63
cnsc-ccsn,2019-2020,19217.43,18759.66
cnsc-ccsn,2020-2021,22005.17,20745.97
cnsc-ccsn,2021-2022,169129.31,158264.62
cra-arc,2017-2018,127089.52,130945.32
cra-arc,2018-2019,101580.52,103880.28
cra-arc,2019-2020,24238.50,24101.61
csc-scc,2018-2019,64966.57,65711.45
csc-scc,2019-2020,176739.06,175155.48
csc-scc,2020-2021,62567.26,59726.53
csc-scc,2021-2022,45652.62,42119.62
csps-efpc,2018-2019,39663.00,40001.26
dfatd-maecd,2017-2018,24916.50,25603.13
dfatd-maecd,2018-2019,53160.94,53995.58
dfatd-maecd,2019-2020,111339.05,109443.94
dfatd-maecd,2020-2021,219869.61,208908.22
dfatd-maecd,2021-2022,397950.91,374739.77
dfo-mpo,2017-2018,161860.67,166491.08
dfo-mpo,2018-2019,526894.48,534808.11
dfo-mpo,2019-2020,68109.83,66787.32
dfo-mpo,2020-2021,301022.92,286201.10
dfo-mpo,2021-2022,164183.19,154974.29
dnd-mdn,2017-2018,632850.80,651969.92
dnd-mdn,2018-2019,1079311.70,1098326.81
dnd-mdn,2019-2020,1336656.86,1323250.99
dnd-mdn,2020-2021,980127.73,931740.71
dnd-mdn,2021-2022,1373323.52,1283472.28
ec,2019-2020,211907.75,207605.80
ec,2020-2021,57165.25,54083.64
ec,2021-2022,256603.85,236333.35
elections,2020-2021,39999.80,38066.83
esdc-edsc,2017-2018,162127.87,166696.76
esdc-edsc,2018-2019,777409.55,792187.50
esdc-edsc,2019-2020,707159.75,701439.83
esdc-edsc,2020-2021,597461.06,569448.56
esdc-edsc,2021-2022,1033547.18,965180.51
fintrac-canafe,2018-2019,24430.11,24661.23
