d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,281009.31,289706.55
1_facilities_and_construction,2018-2019,375641.53,381662.28
1_facilities_and_construction,2019-2020,374424.37,372136.37
1_facilities_and_construction,2020-2021,312107.35,297555.17
1_facilities_and_construction,2021-2022,330438.68,308726.04
10_office_management,2017-2018,163258.94,168465.18
10_office_management,2018-2019,197504.23,199591.11
10_office_management,2019-2020,124719.09,123167.28
10_office_management,2020-2021,29547.95,28024.51
10_office_management,2021-2022,37712.82,34291.16
11_defence,2017-2018,19143.81,19782.66
11_defence,2021-2022,38911.36,36303.39
2_professional_services,2017-2018,1742455.54,1795539.34
2_professional_services,2018-2019,2144280.56,2182886.53
2_professional_services,2019-2020,2591661.55,2568358.73
2_professional_services,2020-2021,2887593.01,2753107.68
2_professional_services,2021-2022,2972550.72,2779825.30
3_information_technology,2018-2019,259740.85,263851.36
3_information_technology,2019-2020,349504.23,346699.42
3_information_technology,2020-2021,434780.55,414815.66
3_information_technology,2021-2022,59205.63,56411.63
4_medical,2017-2018,18791.51,19309.35
5_transportation_and_logistics,2017-2018,659603.72,679452.08
5_transportation_and_logistics,2018-2019,926581.78,944307.34
5_transportation_and_logistics,2019-2020,549056.55,541750.42
5_transportation_and_logistics,2020-2021,236293.53,225049.82
5_transportation_and_logistics,2021-2022,978096.77,904364.49
6_industrial_products_and_services,2017-2018,14689.70,15094.51
6_industrial_products_and_services,2018-2019,22140.66,22489.95
6_industrial_products_and_services,2019-2020,9775.01,9696.56
7_travel,2017-2018,282500.00,291158.41
7_travel,2018-2019,282500.00,287663.81
7_travel,2021-2022,12222.08,11409.12
9_human_capital,2018-2019,2902.28,2942.74
9_human_capital,2019-2020,5010.54,4970.33
9_human_capital,2020-2021,4996.85,4763.87
9_human_capital,2021-2022,2094.57,1989.81
