d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3181452.53,3278508.07
2018-2019,4211291.88,4285395.13
2019-2020,4004151.33,3966779.11
2020-2021,3905319.24,3723316.71
2021-2022,4431232.64,4133320.94
