d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2021-2022,12646.20,11860.93
6_industrial_products_and_services,2017-2018,93345.00,96010.79
6_industrial_products_and_services,2018-2019,346284.00,351185.64
6_industrial_products_and_services,2019-2020,148242.46,146252.08
6_industrial_products_and_services,2020-2021,61487.92,58556.22
6_industrial_products_and_services,2021-2022,1960720.77,1797215.13
6_industrial_products_and_services,2022-2023,69767.25,61913.05
