owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,16479.07,16633.01
aafc-aac,2019-2020,194027.72,192487.86
atssc-scdata,2017-2018,42859.77,44184.61
atssc-scdata,2018-2019,33184.88,33839.40
atssc-scdata,2019-2020,48525.11,48158.58
atssc-scdata,2020-2021,24186.19,22790.06
atssc-scdata,2021-2022,6222.58,5630.01
atssc-scdata,2022-2023,35498.93,31681.86
cas-satj,2017-2018,185050.21,190731.07
cas-satj,2018-2019,258910.34,262394.40
cbsa-asfc,2018-2019,22100.00,22306.45
cbsa-asfc,2019-2020,1808666.78,1778335.73
cbsa-asfc,2020-2021,83086.78,78652.71
cbsa-asfc,2021-2022,159955.90,150127.67
cbsa-asfc,2022-2023,484421.15,430892.48
cgc-ccg,2019-2020,27851.00,27723.36
cic,2020-2021,10075.82,9536.34
cic,2021-2022,18640.27,17530.78
cpc-cpp,2019-2020,12336.70,12156.03
cpc-cpp,2020-2021,8861.57,8437.13
crtc,2017-2018,22724.81,23407.71
crtc,2018-2019,23538.19,24061.27
crtc,2019-2020,5481.87,5432.12
crtc,2020-2021,14553.27,13884.76
csa-asc,2022-2023,9789.12,8728.09
cta-otc,2017-2018,25036.64,25832.46
cta-otc,2018-2019,14049.24,14314.33
cta-otc,2019-2020,14918.19,14798.32
cta-otc,2020-2021,14919.63,14208.36
cta-otc,2021-2022,7451.75,7027.40
dfatd-maecd,2017-2018,16712.72,17190.01
dfatd-maecd,2018-2019,100460.64,102736.31
dfatd-maecd,2019-2020,7279.09,7159.59
dfatd-maecd,2020-2021,37489.30,35915.41
dfatd-maecd,2021-2022,30576.42,28387.03
dnd-mdn,2017-2018,2796398.05,2877429.48
dnd-mdn,2018-2019,12143550.83,12371569.44
dnd-mdn,2019-2020,10834196.15,10751004.63
dnd-mdn,2020-2021,7062866.06,6697294.52
dnd-mdn,2021-2022,19455301.28,18095390.74
dnd-mdn,2022-2023,20699767.80,18510181.94
hc-sc,2019-2020,4157.30,4062.41
hc-sc,2020-2021,26895.20,25653.76
jus,2018-2019,19468.11,19799.35
jus,2020-2021,8821.66,8401.05
jus,2021-2022,8821.66,8201.73
mgerc-ceegm,2017-2018,3205.63,3297.18
mgerc-ceegm,2018-2019,18496.83,18867.76
mgerc-ceegm,2019-2020,9463.40,9387.91
mgerc-ceegm,2020-2021,3981.87,3791.43
nserc-crsng,2017-2018,6851.68,7047.35
nserc-crsng,2018-2019,28136.16,28671.91
nserc-crsng,2019-2020,22001.47,21934.07
nserc-crsng,2020-2021,16660.65,15698.93
nserc-crsng,2021-2022,60070.09,56041.71
nserc-crsng,2022-2023,78605.23,69979.90
oic-ci,2017-2018,7283.65,7508.80
oic-ci,2018-2019,7283.65,7423.23
oic-ci,2019-2020,7303.61,7245.35
oic-ci,2020-2021,19.96,18.85
osfi-bsif,2017-2018,225873.44,232855.43
osfi-bsif,2018-2019,130278.94,132775.49
osfi-bsif,2019-2020,204033.47,202077.58
osfi-bsif,2020-2021,31949.55,30286.66
osfi-bsif,2021-2022,152726.10,141993.37
osfi-bsif,2022-2023,155333.88,138993.41
osgg-bsgg,2017-2018,10553205.90,10879416.86
ps-sp,2017-2018,91185.92,94033.31
ps-sp,2018-2019,117548.78,120031.85
pwgsc-tpsgc,2022-2023,289736.99,256795.49
rcmp-grc,2017-2018,1422230.18,1463674.91
rcmp-grc,2018-2019,190693.80,194260.87
rcmp-grc,2019-2020,1004160.46,983223.27
rcmp-grc,2020-2021,192201.03,181634.64
rcmp-grc,2021-2022,59101.09,55968.44
rcmp-grc,2022-2023,797735.45,717852.75
ssc-spc,2017-2018,20016340.26,20635143.13
ssc-spc,2018-2019,9377601.57,9557186.19
ssc-spc,2019-2020,9484440.32,9407327.12
ssc-spc,2020-2021,33846692.75,32233437.48
ssc-spc,2021-2022,12883546.01,11978673.21
ssc-spc,2022-2023,5845206.55,5229041.65
sshrc-crsh,2022-2023,40892.75,36187.85
statcan,2017-2018,1767023.51,1819771.62
