d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,2796398.05,2874837.69
11_defence,2018-2019,12143550.83,12360829.66
11_defence,2019-2020,10588282.92,10507573.76
11_defence,2020-2021,7062866.06,6721788.54
11_defence,2021-2022,19455301.28,18213274.04
2_professional_services,2019-2020,245913.23,243124.66
3_information_technology,2017-2018,34385584.33,35433250.28
3_information_technology,2018-2019,10358230.20,10546168.55
3_information_technology,2019-2020,12853514.87,12718184.06
3_information_technology,2020-2021,33907353.67,32325584.63
3_information_technology,2021-2022,12974382.88,12144210.41
