d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1382731.03,1421511.44
2018-2019,1564271.26,1583435.69
2019-2020,1472169.13,1445369.21
2020-2021,1209303.32,1153903.22
2021-2022,2101576.35,1931964.86
