normalized_vendor_name,original_vendor_name
CLARIANT CANADA,Clariant (Canada) Inc.
CLARIANT CANADA,Clariant Canada Inc
CLARIANT CANADA,Clariant (Canada) Inc
CLARIANT CANADA,CLARIANT (CANADA) INC.
CLARIANT CANADA,Clariant Canada
CLARIANT CANADA,Clariant Canada Inc.
CLARIANT CANADA,CLARIANT CANADA
CLARIANT CANADA,Clariant ( Canada) Inc
CLARIANT CANADA,Clariant Canada INC
CLARIANT CANADA,Clariant(Canada) Inc
CLARIANT CANADA,Clariant (Canada)
CLARIANT CANADA,Clariant (Canada) inc.
CLARIANT CANADA,CLARIANT (CANADA) INC
CLARIANT CANADA,Clairiant Canada
CLARIANT CANADA,Clariant( Canada) Inc
CLARIANT CANADA,Clairinat Canada
CLARIANT CANADA,Clariant  Canada Inc
CLARIANT CANADA,Calriant Canada inc
